Algorithm	recommender	attack	iteration	eps	size	best	EFD_Top10	EPC_Top10	Gini_Top10	ICov_Top10	Prec_Top10	Recall_Top10	SE_Top10	UCov	nDCG_Top10
bim330_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	330	1	full	0	0	0	0.035666639854859	1028	0	0	7.24433842785683	6040	0
bim200_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	200	1	full	0	0.000132172104915	1.02437532860577E-05	0.030369690144873	835	1.65562913907285E-05	0.000165562913907	7.09116715135433	6040	4.78584149532927E-05
pgd240_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	240	1	full	0	0.000182102623534	1.09510812965979E-05	0.024886746923345	797	1.65562913907285E-05	0.000165562913907	6.65821647144327	6040	4.9839403255626E-05
pgd170_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	170	1	full	0	0.00015305659779	1.04599986737784E-05	0.026136498914122	718	1.65562913907285E-05	0.000165562913907	6.88396310337445	6040	4.78584149532927E-05
pgd250_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	250	0.5	full	0	0	0	0.022362888882931	631	0	0	6.6761306138235	6040	0
bim40_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	40	0.5	full	0	0.027085838494172	0.002112801033664	0.162991455970543	2470	0.002698675496689	0.026986754966888	9.13987624734858	6040	0.012589754591964
pgd190_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	190	1	full	0	0.000201155819993	1.09637939946205E-05	0.023170719718298	737	1.65562913907285E-05	0.000165562913907	6.6899180180834	6040	4.9839403255626E-05
bim30_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	30	1	full	0	0.025473785857934	0.001986420173765	0.099452967620273	2025	0.002400662251656	0.024006622516556	8.56390319513109	6040	0.011769880405461
pgd470_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	470	1	full	0	0	0	0.038481325575784	1070	0	0	7.33623150324416	6040	0
bim50_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	50	0.5	full	0	0.023294010333714	0.001859742261591	0.131946519380468	2302	0.002201986754967	0.022019867549669	8.97073538173148	6040	0.010740053332867
pgd400_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	400	0.5	full	0	0.000188788701807	1.05262674216282E-05	0.024947287985629	746	1.65562913907285E-05	0.000165562913907	6.83445974165705	6040	4.78584149532927E-05
bim280_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	280	0.5	full	0	0.000334070259452	2.28306033275289E-05	0.019357267340537	531	1.65562913907285E-05	0.000165562913907	6.52725268183804	6040	0.000104458568472
bim220_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	220	1	full	0	0	0	0.026252629791494	767	0	0	6.89629898808866	6040	0
bim190_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	190	0.5	full	0	0.001351034889356	8.39342289872737E-05	0.023861365078514	636	4.96688741721854E-05	0.000496688741722	6.81397737484095	6040	0.000383355112051
bim130_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	130	1	full	0	0.001002983288268	6.48456297434026E-05	0.02354325191481	637	6.62251655629139E-05	0.000662251655629	6.79225371338491	6040	0.000296054128534
bim20_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	20	1	full	0	0.019540567670063	0.001542264626304	0.185517003154856	2555	0.001837748344371	0.018377483443709	9.44197038534177	6040	0.008559058447389
pgd100_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	100	1	full	0	0.001485342256046	9.99559530929371E-05	0.024625725035973	677	9.93377483443709E-05	0.000993377483444	6.76691878998732	6040	0.000457862432441
pgd180_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	180	1	full	0	0.000837974028528	4.73708472868407E-05	0.023618164106139	758	3.31125827814569E-05	0.000331125827815	6.71736884849146	6040	0.000215402317163
pgd460_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	460	0.5	full	0	0.002297009489822	0.000136262922647	0.023630712032246	793	8.27814569536424E-05	0.000827814569536	6.66449462731394	6040	0.000620222091864
pgd150_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	150	1	full	0	0.00017341615381	1.05140600207085E-05	0.020211652411722	626	1.65562913907285E-05	0.000165562913907	6.53416541608633	6040	4.78584149532927E-05
pgd450_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	450	1	full	0	0	0	0.042794165750597	1136	0	0	7.46011414304046	6040	0
pgd480_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	480	1	full	0	0	0	0.033686006917447	999	0	0	7.16959474802716	6040	0
pgd10_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	10	1	full	0	0.035382493006833	0.002801643427522	0.234587589707841	2654	0.003062913907285	0.030629139072848	10.0253675132226	6040	0.015296177078791
bim440_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	440	1	full	0	0.000523463997501	2.7180365424215E-05	0.037510085708413	1145	3.31125827814569E-05	0.000331125827815	7.1174650800206	6040	0.000123533350142
pgd490_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	490	0.5	full	0	0	0	0.027444486151701	871	0	0	6.85190968723003	6040	0
pgd40_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	40	0.5	full	0	0.018902245966244	0.001477190595801	0.171275196396493	2517	0.00182119205298	0.018211920529801	9.32574904538312	6040	0.008778407687848
bim410_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	410	0.5	full	0	0	0	0.024283606366911	749	0	0	6.74306975292629	6040	0
